name,code,year_month,total_flights
Virgin America,VX,2015/1,192
Virgin America,VX,2015/1,340
Virgin America,VX,2015/1,111
Virgin America,VX,2015/1,31
Virgin America,VX,2015/1,167
Virgin America,VX,2015/1,127
Virgin America,VX,2015/1,31
Virgin America,VX,2015/1,110
Southwest Airlines Co.,WN,2015/1,3672
Southwest Airlines Co.,WN,2015/1,722
Southwest Airlines Co.,WN,2015/1,5249
Southwest Airlines Co.,WN,2015/1,148
Southwest Airlines Co.,WN,2015/1,1314
Southwest Airlines Co.,WN,2015/1,4643
Southwest Airlines Co.,WN,2015/1,549
Southwest Airlines Co.,WN,2015/1,503
Southwest Airlines Co.,WN,2015/1,1733
Southwest Airlines Co.,WN,2015/1,205
Southwest Airlines Co.,WN,2015/1,5982
Southwest Airlines Co.,WN,2015/1,3289
Southwest Airlines Co.,WN,2015/1,918
Southwest Airlines Co.,WN,2015/1,3362
Southwest Airlines Co.,WN,2015/1,6275
Southwest Airlines Co.,WN,2015/1,647
Southwest Airlines Co.,WN,2015/1,4783
Southwest Airlines Co.,WN,2015/1,2721
Southwest Airlines Co.,WN,2015/1,789
Southwest Airlines Co.,WN,2015/1,1245
Southwest Airlines Co.,WN,2015/1,815
Southwest Airlines Co.,WN,2015/1,2320
Southwest Airlines Co.,WN,2015/1,793
Southwest Airlines Co.,WN,2015/1,773
American Airlines Inc.,AA,2015/2,1225
American Airlines Inc.,AA,2015/2,2385
American Airlines Inc.,AA,2015/2,11197
American Airlines Inc.,AA,2015/2,789
American Airlines Inc.,AA,2015/2,358
American Airlines Inc.,AA,2015/2,769
American Airlines Inc.,AA,2015/2,835
American Airlines Inc.,AA,2015/2,387
American Airlines Inc.,AA,2015/2,452
American Airlines Inc.,AA,2015/2,252
American Airlines Inc.,AA,2015/2,3906
American Airlines Inc.,AA,2015/2,363
American Airlines Inc.,AA,2015/2,3586
American Airlines Inc.,AA,2015/2,191
American Airlines Inc.,AA,2015/2,442
American Airlines Inc.,AA,2015/2,823
American Airlines Inc.,AA,2015/2,332
American Airlines Inc.,AA,2015/2,221
American Airlines Inc.,AA,2015/2,787
American Airlines Inc.,AA,2015/2,160
American Airlines Inc.,AA,2015/2,187
American Airlines Inc.,AA,2015/2,464
American Airlines Inc.,AA,2015/2,1088
American Airlines Inc.,AA,2015/2,298
American Airlines Inc.,AA,2015/2,104
American Airlines Inc.,AA,2015/2,394
American Airlines Inc.,AA,2015/2,309
American Airlines Inc.,AA,2015/2,327
Alaska Airlines Inc.,AS,2015/2,3766
Alaska Airlines Inc.,AS,2015/2,1030
Alaska Airlines Inc.,AS,2015/2,419
Alaska Airlines Inc.,AS,2015/2,557
Alaska Airlines Inc.,AS,2015/2,392
Alaska Airlines Inc.,AS,2015/2,356
Alaska Airlines Inc.,AS,2015/2,204
Alaska Airlines Inc.,AS,2015/2,96
Alaska Airlines Inc.,AS,2015/2,84
Alaska Airlines Inc.,AS,2015/2,112
Alaska Airlines Inc.,AS,2015/2,192
Alaska Airlines Inc.,AS,2015/2,28
Alaska Airlines Inc.,AS,2015/2,28
Alaska Airlines Inc.,AS,2015/2,56
Alaska Airlines Inc.,AS,2015/2,28
Alaska Airlines Inc.,AS,2015/2,96
Alaska Airlines Inc.,AS,2015/2,108
Alaska Airlines Inc.,AS,2015/2,28
Alaska Airlines Inc.,AS,2015/2,28
Alaska Airlines Inc.,AS,2015/2,52
Alaska Airlines Inc.,AS,2015/2,28
Alaska Airlines Inc.,AS,2015/2,28
Alaska Airlines Inc.,AS,2015/2,28
JetBlue Airways,B6,2015/2,3081
JetBlue Airways,B6,2015/2,118
JetBlue Airways,B6,2015/2,3200
JetBlue Airways,B6,2015/2,1519
JetBlue Airways,B6,2015/2,300
JetBlue Airways,B6,2015/2,1471
JetBlue Airways,B6,2015/2,99
JetBlue Airways,B6,2015/2,478
JetBlue Airways,B6,2015/2,532
JetBlue Airways,B6,2015/2,57
JetBlue Airways,B6,2015/2,550
JetBlue Airways,B6,2015/2,394
JetBlue Airways,B6,2015/2,76
JetBlue Airways,B6,2015/2,320
JetBlue Airways,B6,2015/2,132
JetBlue Airways,B6,2015/2,149
JetBlue Airways,B6,2015/2,113
JetBlue Airways,B6,2015/2,146
JetBlue Airways,B6,2015/2,121
JetBlue Airways,B6,2015/2,794
JetBlue Airways,B6,2015/2,108
JetBlue Airways,B6,2015/2,72
JetBlue Airways,B6,2015/2,50
JetBlue Airways,B6,2015/2,81
Delta Air Lines Inc.,DL,2015/2,691
Delta Air Lines Inc.,DL,2015/2,3949
Delta Air Lines Inc.,DL,2015/2,2552
Delta Air Lines Inc.,DL,2015/2,17430
Delta Air Lines Inc.,DL,2015/2,1633
Delta Air Lines Inc.,DL,2015/2,1951
Delta Air Lines Inc.,DL,2015/2,3662
Delta Air Lines Inc.,DL,2015/2,200
Delta Air Lines Inc.,DL,2015/2,1217
Delta Air Lines Inc.,DL,2015/2,782
Delta Air Lines Inc.,DL,2015/2,654
Delta Air Lines Inc.,DL,2015/2,520
Delta Air Lines Inc.,DL,2015/2,799
Delta Air Lines Inc.,DL,2015/2,556
Delta Air Lines Inc.,DL,2015/2,2160
Delta Air Lines Inc.,DL,2015/2,1287
Delta Air Lines Inc.,DL,2015/2,522
Delta Air Lines Inc.,DL,2015/2,473
Delta Air Lines Inc.,DL,2015/2,562
Delta Air Lines Inc.,DL,2015/2,912
Delta Air Lines Inc.,DL,2015/2,395
Delta Air Lines Inc.,DL,2015/2,487
Delta Air Lines Inc.,DL,2015/2,949
Delta Air Lines Inc.,DL,2015/2,210
Delta Air Lines Inc.,DL,2015/2,178
Delta Air Lines Inc.,DL,2015/2,290
Delta Air Lines Inc.,DL,2015/2,377
Delta Air Lines Inc.,DL,2015/2,493
Delta Air Lines Inc.,DL,2015/2,415
ExpressJet Airlines Inc.,EV,2015/2,1221
ExpressJet Airlines Inc.,EV,2015/2,328
ExpressJet Airlines Inc.,EV,2015/2,767
ExpressJet Airlines Inc.,EV,2015/2,5278
ExpressJet Airlines Inc.,EV,2015/2,3737
ExpressJet Airlines Inc.,EV,2015/2,2441
ExpressJet Airlines Inc.,EV,2015/2,1011
ExpressJet Airlines Inc.,EV,2015/2,2266
ExpressJet Airlines Inc.,EV,2015/2,655
ExpressJet Airlines Inc.,EV,2015/2,19
ExpressJet Airlines Inc.,EV,2015/2,977
ExpressJet Airlines Inc.,EV,2015/2,41
ExpressJet Airlines Inc.,EV,2015/2,4630
ExpressJet Airlines Inc.,EV,2015/2,185
ExpressJet Airlines Inc.,EV,2015/2,277
ExpressJet Airlines Inc.,EV,2015/2,177
ExpressJet Airlines Inc.,EV,2015/2,14
Frontier Airlines Inc.,F9,2015/2,107
Frontier Airlines Inc.,F9,2015/2,161
Frontier Airlines Inc.,F9,2015/2,1618
Frontier Airlines Inc.,F9,2015/2,261
Frontier Airlines Inc.,F9,2015/2,161
Frontier Airlines Inc.,F9,2015/2,215
Frontier Airlines Inc.,F9,2015/2,80
Frontier Airlines Inc.,F9,2015/2,52
Frontier Airlines Inc.,F9,2015/2,187
Frontier Airlines Inc.,F9,2015/2,100
Frontier Airlines Inc.,F9,2015/2,127
Frontier Airlines Inc.,F9,2015/2,157
Frontier Airlines Inc.,F9,2015/2,72
Frontier Airlines Inc.,F9,2015/2,397
Frontier Airlines Inc.,F9,2015/2,16
Frontier Airlines Inc.,F9,2015/2,40
Frontier Airlines Inc.,F9,2015/2,206
Frontier Airlines Inc.,F9,2015/2,85
Frontier Airlines Inc.,F9,2015/2,104
Frontier Airlines Inc.,F9,2015/2,128
Frontier Airlines Inc.,F9,2015/2,56
Frontier Airlines Inc.,F9,2015/2,36
Frontier Airlines Inc.,F9,2015/2,56
Frontier Airlines Inc.,F9,2015/2,12
Frontier Airlines Inc.,F9,2015/2,18
Hawaiian Airlines Inc.,HA,2015/2,56
Hawaiian Airlines Inc.,HA,2015/2,28
Hawaiian Airlines Inc.,HA,2015/2,112
Hawaiian Airlines Inc.,HA,2015/2,28
Hawaiian Airlines Inc.,HA,2015/2,56
Hawaiian Airlines Inc.,HA,2015/2,20
Envoy Air,MQ,2015/2,6057
Envoy Air,MQ,2015/2,5051
Envoy Air,MQ,2015/2,1214
Envoy Air,MQ,2015/2,153
Envoy Air,MQ,2015/2,646
Envoy Air,MQ,2015/2,476
Envoy Air,MQ,2015/2,329
Envoy Air,MQ,2015/2,67
Envoy Air,MQ,2015/2,28
Envoy Air,MQ,2015/2,55
Envoy Air,MQ,2015/2,140
Spirit Air Lines,NK,2015/2,995
Spirit Air Lines,NK,2015/2,307
Spirit Air Lines,NK,2015/2,118
Spirit Air Lines,NK,2015/2,678
Spirit Air Lines,NK,2015/2,112
Spirit Air Lines,NK,2015/2,648
Spirit Air Lines,NK,2015/2,361
Spirit Air Lines,NK,2015/2,716
Spirit Air Lines,NK,2015/2,671
Spirit Air Lines,NK,2015/2,27
Spirit Air Lines,NK,2015/2,144
Spirit Air Lines,NK,2015/2,252
Spirit Air Lines,NK,2015/2,252
Spirit Air Lines,NK,2015/2,306
Spirit Air Lines,NK,2015/2,324
Spirit Air Lines,NK,2015/2,56
Spirit Air Lines,NK,2015/2,224
Spirit Air Lines,NK,2015/2,252
Spirit Air Lines,NK,2015/2,112
SkyWest Airlines Inc.,OO,2015/2,1451
SkyWest Airlines Inc.,OO,2015/2,3495
SkyWest Airlines Inc.,OO,2015/2,2905
SkyWest Airlines Inc.,OO,2015/2,3111
SkyWest Airlines Inc.,OO,2015/2,3880
SkyWest Airlines Inc.,OO,2015/2,144
SkyWest Airlines Inc.,OO,2015/2,922
SkyWest Airlines Inc.,OO,2015/2,1770
SkyWest Airlines Inc.,OO,2015/2,3629
SkyWest Airlines Inc.,OO,2015/2,747
SkyWest Airlines Inc.,OO,2015/2,27
SkyWest Airlines Inc.,OO,2015/2,970
SkyWest Airlines Inc.,OO,2015/2,446
SkyWest Airlines Inc.,OO,2015/2,647
SkyWest Airlines Inc.,OO,2015/2,262
SkyWest Airlines Inc.,OO,2015/2,7
SkyWest Airlines Inc.,OO,2015/2,29
SkyWest Airlines Inc.,OO,2015/2,379
SkyWest Airlines Inc.,OO,2015/2,301
SkyWest Airlines Inc.,OO,2015/2,13
SkyWest Airlines Inc.,OO,2015/2,48
SkyWest Airlines Inc.,OO,2015/2,1
Hawaiian Airlines Inc.,HA,2015/2,68
Hawaiian Airlines Inc.,HA,2015/2,28
United Air Lines Inc.,UA,2015/2,3577
United Air Lines Inc.,UA,2015/2,2138
United Air Lines Inc.,UA,2015/2,1203
United Air Lines Inc.,UA,2015/2,186
United Air Lines Inc.,UA,2015/2,516
United Air Lines Inc.,UA,2015/2,552
United Air Lines Inc.,UA,2015/2,4556
United Air Lines Inc.,UA,2015/2,530
United Air Lines Inc.,UA,2015/2,4164
United Air Lines Inc.,UA,2015/2,258
United Air Lines Inc.,UA,2015/2,322
United Air Lines Inc.,UA,2015/2,3425
United Air Lines Inc.,UA,2015/2,3485
United Air Lines Inc.,UA,2015/2,990
United Air Lines Inc.,UA,2015/2,998
United Air Lines Inc.,UA,2015/2,677
United Air Lines Inc.,UA,2015/2,273
United Air Lines Inc.,UA,2015/2,313
United Air Lines Inc.,UA,2015/2,617
United Air Lines Inc.,UA,2015/2,730
United Air Lines Inc.,UA,2015/2,530
United Air Lines Inc.,UA,2015/2,227
United Air Lines Inc.,UA,2015/2,303
United Air Lines Inc.,UA,2015/2,135
United Air Lines Inc.,UA,2015/2,342
United Air Lines Inc.,UA,2015/2,159
United Air Lines Inc.,UA,2015/2,48
United Air Lines Inc.,UA,2015/2,8
US Airways Inc.,US,2015/2,3191
US Airways Inc.,US,2015/2,3984
US Airways Inc.,US,2015/2,363
US Airways Inc.,US,2015/2,522
US Airways Inc.,US,2015/2,573
US Airways Inc.,US,2015/2,520
US Airways Inc.,US,2015/2,274
US Airways Inc.,US,2015/2,6840
US Airways Inc.,US,2015/2,1600
US Airways Inc.,US,2015/2,464
US Airways Inc.,US,2015/2,716
US Airways Inc.,US,2015/2,129
US Airways Inc.,US,2015/2,374
US Airways Inc.,US,2015/2,451
US Airways Inc.,US,2015/2,333
US Airways Inc.,US,2015/2,1001
US Airways Inc.,US,2015/2,466
US Airways Inc.,US,2015/2,545
US Airways Inc.,US,2015/2,219
US Airways Inc.,US,2015/2,331
US Airways Inc.,US,2015/2,250
US Airways Inc.,US,2015/2,210
US Airways Inc.,US,2015/2,228
US Airways Inc.,US,2015/2,292
US Airways Inc.,US,2015/2,206
US Airways Inc.,US,2015/2,295
US Airways Inc.,US,2015/2,1408
SkyWest Airlines Inc.,OO,2015/2,2
Virgin America,VX,2015/2,115
Virgin America,VX,2015/2,1200
Virgin America,VX,2015/2,906
Virgin America,VX,2015/2,302
Virgin America,VX,2015/2,309
Virgin America,VX,2015/2,147
Virgin America,VX,2015/2,100
Virgin America,VX,2015/2,101
Virgin America,VX,2015/2,99
Virgin America,VX,2015/2,167
Virgin America,VX,2015/2,122
Virgin America,VX,2015/2,130
Virgin America,VX,2015/2,66
Virgin America,VX,2015/2,28
Virgin America,VX,2015/2,28
Southwest Airlines Co.,WN,2015/2,3312
Southwest Airlines Co.,WN,2015/2,637
Southwest Airlines Co.,WN,2015/2,4679
Southwest Airlines Co.,WN,2015/2,132
Southwest Airlines Co.,WN,2015/2,1196
Southwest Airlines Co.,WN,2015/2,4202
Southwest Airlines Co.,WN,2015/2,493
Southwest Airlines Co.,WN,2015/2,452
Southwest Airlines Co.,WN,2015/2,1614
Southwest Airlines Co.,WN,2015/2,182
Southwest Airlines Co.,WN,2015/2,5375
Southwest Airlines Co.,WN,2015/2,2959
Southwest Airlines Co.,WN,2015/2,828
Southwest Airlines Co.,WN,2015/2,3082
Southwest Airlines Co.,WN,2015/2,5632
Southwest Airlines Co.,WN,2015/2,578
Southwest Airlines Co.,WN,2015/2,687
Southwest Airlines Co.,WN,2015/2,692
Southwest Airlines Co.,WN,2015/2,4299
Southwest Airlines Co.,WN,2015/2,2464
Southwest Airlines Co.,WN,2015/2,685
Southwest Airlines Co.,WN,2015/2,1114
Southwest Airlines Co.,WN,2015/2,743
Southwest Airlines Co.,WN,2015/2,2091
ExpressJet Airlines Inc.,EV,2015/2,1
American Airlines Inc.,AA,2015/3,1358
American Airlines Inc.,AA,2015/3,2815
American Airlines Inc.,AA,2015/3,12700
American Airlines Inc.,AA,2015/3,902
American Airlines Inc.,AA,2015/3,497
American Airlines Inc.,AA,2015/3,889
American Airlines Inc.,AA,2015/3,882
American Airlines Inc.,AA,2015/3,4312
American Airlines Inc.,AA,2015/3,932
American Airlines Inc.,AA,2015/3,4466
American Airlines Inc.,AA,2015/3,214
American Airlines Inc.,AA,2015/3,538
American Airlines Inc.,AA,2015/3,900
American Airlines Inc.,AA,2015/3,298
American Airlines Inc.,AA,2015/3,463
American Airlines Inc.,AA,2015/3,374
American Airlines Inc.,AA,2015/3,243
American Airlines Inc.,AA,2015/3,213
American Airlines Inc.,AA,2015/3,1235
American Airlines Inc.,AA,2015/3,124
American Airlines Inc.,AA,2015/3,425
American Airlines Inc.,AA,2015/3,496
American Airlines Inc.,AA,2015/3,213
American Airlines Inc.,AA,2015/3,395
American Airlines Inc.,AA,2015/3,547
American Airlines Inc.,AA,2015/3,308
American Airlines Inc.,AA,2015/3,388
American Airlines Inc.,AA,2015/3,393
Alaska Airlines Inc.,AS,2015/3,4496
Alaska Airlines Inc.,AS,2015/3,1139
Alaska Airlines Inc.,AS,2015/3,667
Alaska Airlines Inc.,AS,2015/3,405
Alaska Airlines Inc.,AS,2015/3,500
Alaska Airlines Inc.,AS,2015/3,467
Alaska Airlines Inc.,AS,2015/3,244
Alaska Airlines Inc.,AS,2015/3,121
Alaska Airlines Inc.,AS,2015/3,162
Alaska Airlines Inc.,AS,2015/3,145
Alaska Airlines Inc.,AS,2015/3,188
Alaska Airlines Inc.,AS,2015/3,31
Alaska Airlines Inc.,AS,2015/3,31
Alaska Airlines Inc.,AS,2015/3,61
Alaska Airlines Inc.,AS,2015/3,31
Alaska Airlines Inc.,AS,2015/3,120
Alaska Airlines Inc.,AS,2015/3,123
Alaska Airlines Inc.,AS,2015/3,31
Alaska Airlines Inc.,AS,2015/3,31
Alaska Airlines Inc.,AS,2015/3,61
Alaska Airlines Inc.,AS,2015/3,31
Alaska Airlines Inc.,AS,2015/3,31
Alaska Airlines Inc.,AS,2015/3,55
Alaska Airlines Inc.,AS,2015/3,21
JetBlue Airways,B6,2015/3,1699
JetBlue Airways,B6,2015/3,3656
JetBlue Airways,B6,2015/3,615
JetBlue Airways,B6,2015/3,337
JetBlue Airways,B6,2015/3,3611
JetBlue Airways,B6,2015/3,127
JetBlue Airways,B6,2015/3,1703
JetBlue Airways,B6,2015/3,451
JetBlue Airways,B6,2015/3,120
JetBlue Airways,B6,2015/3,89
JetBlue Airways,B6,2015/3,360
JetBlue Airways,B6,2015/3,151
JetBlue Airways,B6,2015/3,182
JetBlue Airways,B6,2015/3,549
JetBlue Airways,B6,2015/3,177
JetBlue Airways,B6,2015/3,589
JetBlue Airways,B6,2015/3,120
JetBlue Airways,B6,2015/3,887
JetBlue Airways,B6,2015/3,147
JetBlue Airways,B6,2015/3,147
JetBlue Airways,B6,2015/3,62
JetBlue Airways,B6,2015/3,57
JetBlue Airways,B6,2015/3,80
JetBlue Airways,B6,2015/3,89
Delta Air Lines Inc.,DL,2015/3,20957
Delta Air Lines Inc.,DL,2015/3,4442
Delta Air Lines Inc.,DL,2015/3,601
Delta Air Lines Inc.,DL,2015/3,3171
Delta Air Lines Inc.,DL,2015/3,971
Delta Air Lines Inc.,DL,2015/3,556
Delta Air Lines Inc.,DL,2015/3,2092
Delta Air Lines Inc.,DL,2015/3,2360
Delta Air Lines Inc.,DL,2015/3,2601
Delta Air Lines Inc.,DL,2015/3,1110
Delta Air Lines Inc.,DL,2015/3,1120
Delta Air Lines Inc.,DL,2015/3,1474
Delta Air Lines Inc.,DL,2015/3,845
Delta Air Lines Inc.,DL,2015/3,4872
Delta Air Lines Inc.,DL,2015/3,1583
Delta Air Lines Inc.,DL,2015/3,453
Delta Air Lines Inc.,DL,2015/3,253
Delta Air Lines Inc.,DL,2015/3,712
Delta Air Lines Inc.,DL,2015/3,685
Delta Air Lines Inc.,DL,2015/3,967
Delta Air Lines Inc.,DL,2015/3,734
Delta Air Lines Inc.,DL,2015/3,713
Delta Air Lines Inc.,DL,2015/3,209
Delta Air Lines Inc.,DL,2015/3,604
Delta Air Lines Inc.,DL,2015/3,566
Delta Air Lines Inc.,DL,2015/3,419
Delta Air Lines Inc.,DL,2015/3,449
Delta Air Lines Inc.,DL,2015/3,240
Delta Air Lines Inc.,DL,2015/3,634
ExpressJet Airlines Inc.,EV,2015/3,1713
ExpressJet Airlines Inc.,EV,2015/3,4603
ExpressJet Airlines Inc.,EV,2015/3,6167
ExpressJet Airlines Inc.,EV,2015/3,3022
ExpressJet Airlines Inc.,EV,2015/3,1320
ExpressJet Airlines Inc.,EV,2015/3,331
ExpressJet Airlines Inc.,EV,2015/3,5802
ExpressJet Airlines Inc.,EV,2015/3,810
ExpressJet Airlines Inc.,EV,2015/3,2580
ExpressJet Airlines Inc.,EV,2015/3,218
ExpressJet Airlines Inc.,EV,2015/3,320
ExpressJet Airlines Inc.,EV,2015/3,958
ExpressJet Airlines Inc.,EV,2015/3,337
ExpressJet Airlines Inc.,EV,2015/3,26
ExpressJet Airlines Inc.,EV,2015/3,18
ExpressJet Airlines Inc.,EV,2015/3,8
ExpressJet Airlines Inc.,EV,2015/3,222
ExpressJet Airlines Inc.,EV,2015/3,12
Frontier Airlines Inc.,F9,2015/3,1915
Frontier Airlines Inc.,F9,2015/3,118
Frontier Airlines Inc.,F9,2015/3,489
Frontier Airlines Inc.,F9,2015/3,287
Frontier Airlines Inc.,F9,2015/3,174
Frontier Airlines Inc.,F9,2015/3,188
Frontier Airlines Inc.,F9,2015/3,123
Frontier Airlines Inc.,F9,2015/3,93
Frontier Airlines Inc.,F9,2015/3,335
Frontier Airlines Inc.,F9,2015/3,161
Frontier Airlines Inc.,F9,2015/3,176
Frontier Airlines Inc.,F9,2015/3,17
Frontier Airlines Inc.,F9,2015/3,61
Frontier Airlines Inc.,F9,2015/3,281
Frontier Airlines Inc.,F9,2015/3,108
Frontier Airlines Inc.,F9,2015/3,66
Frontier Airlines Inc.,F9,2015/3,58
Frontier Airlines Inc.,F9,2015/3,217
Frontier Airlines Inc.,F9,2015/3,112
Frontier Airlines Inc.,F9,2015/3,143
Frontier Airlines Inc.,F9,2015/3,91
Frontier Airlines Inc.,F9,2015/3,42
Frontier Airlines Inc.,F9,2015/3,55
Frontier Airlines Inc.,F9,2015/3,13
Frontier Airlines Inc.,F9,2015/3,90
Hawaiian Airlines Inc.,HA,2015/3,31
Hawaiian Airlines Inc.,HA,2015/3,62
Hawaiian Airlines Inc.,HA,2015/3,124
Hawaiian Airlines Inc.,HA,2015/3,75
Hawaiian Airlines Inc.,HA,2015/3,31
Hawaiian Airlines Inc.,HA,2015/3,62
Hawaiian Airlines Inc.,HA,2015/3,31
Hawaiian Airlines Inc.,HA,2015/3,21
Envoy Air,MQ,2015/3,6092
Envoy Air,MQ,2015/3,5481
Envoy Air,MQ,2015/3,1361
Envoy Air,MQ,2015/3,291
Envoy Air,MQ,2015/3,130
Envoy Air,MQ,2015/3,516
Envoy Air,MQ,2015/3,589
Envoy Air,MQ,2015/3,62
Envoy Air,MQ,2015/3,31
Envoy Air,MQ,2015/3,7
Envoy Air,MQ,2015/3,143
Spirit Air Lines,NK,2015/3,31
Spirit Air Lines,NK,2015/3,805
Spirit Air Lines,NK,2015/3,1102
Spirit Air Lines,NK,2015/3,341
Spirit Air Lines,NK,2015/3,437
Spirit Air Lines,NK,2015/3,248
Spirit Air Lines,NK,2015/3,751
Spirit Air Lines,NK,2015/3,124
Spirit Air Lines,NK,2015/3,341
Spirit Air Lines,NK,2015/3,289
Spirit Air Lines,NK,2015/3,775
Spirit Air Lines,NK,2015/3,751
Spirit Air Lines,NK,2015/3,155
Spirit Air Lines,NK,2015/3,371
Spirit Air Lines,NK,2015/3,163
Spirit Air Lines,NK,2015/3,71
Spirit Air Lines,NK,2015/3,279
Spirit Air Lines,NK,2015/3,310
Spirit Air Lines,NK,2015/3,171
SkyWest Airlines Inc.,OO,2015/3,1743
SkyWest Airlines Inc.,OO,2015/3,3959
SkyWest Airlines Inc.,OO,2015/3,1302
SkyWest Airlines Inc.,OO,2015/3,350
SkyWest Airlines Inc.,OO,2015/3,366
SkyWest Airlines Inc.,OO,2015/3,6
SkyWest Airlines Inc.,OO,2015/3,3138
SkyWest Airlines Inc.,OO,2015/3,4072
SkyWest Airlines Inc.,OO,2015/3,2075
SkyWest Airlines Inc.,OO,2015/3,1085
SkyWest Airlines Inc.,OO,2015/3,4383
SkyWest Airlines Inc.,OO,2015/3,936
SkyWest Airlines Inc.,OO,2015/3,3510
SkyWest Airlines Inc.,OO,2015/3,361
SkyWest Airlines Inc.,OO,2015/3,127
SkyWest Airlines Inc.,OO,2015/3,577
SkyWest Airlines Inc.,OO,2015/3,704
SkyWest Airlines Inc.,OO,2015/3,66
SkyWest Airlines Inc.,OO,2015/3,21
SkyWest Airlines Inc.,OO,2015/3,4
SkyWest Airlines Inc.,OO,2015/3,1
SkyWest Airlines Inc.,OO,2015/3,-1
SkyWest Airlines Inc.,OO,2015/3,1
United Air Lines Inc.,UA,2015/3,1060
United Air Lines Inc.,UA,2015/3,4957
United Air Lines Inc.,UA,2015/3,636
United Air Lines Inc.,UA,2015/3,308
United Air Lines Inc.,UA,2015/3,4017
United Air Lines Inc.,UA,2015/3,684
United Air Lines Inc.,UA,2015/3,4096
United Air Lines Inc.,UA,2015/3,5760
United Air Lines Inc.,UA,2015/3,338
United Air Lines Inc.,UA,2015/3,1175
United Air Lines Inc.,UA,2015/3,4165
United Air Lines Inc.,UA,2015/3,634
United Air Lines Inc.,UA,2015/3,2475
United Air Lines Inc.,UA,2015/3,370
United Air Lines Inc.,UA,2015/3,245
United Air Lines Inc.,UA,2015/3,1569
United Air Lines Inc.,UA,2015/3,790
United Air Lines Inc.,UA,2015/3,773
United Air Lines Inc.,UA,2015/3,653
United Air Lines Inc.,UA,2015/3,266
United Air Lines Inc.,UA,2015/3,983
United Air Lines Inc.,UA,2015/3,422
United Air Lines Inc.,UA,2015/3,203
United Air Lines Inc.,UA,2015/3,311
United Air Lines Inc.,UA,2015/3,334
United Air Lines Inc.,UA,2015/3,59
United Air Lines Inc.,UA,2015/3,349
US Airways Inc.,US,2015/3,626
US Airways Inc.,US,2015/3,4830
US Airways Inc.,US,2015/3,7710
US Airways Inc.,US,2015/3,1129
US Airways Inc.,US,2015/3,3531
US Airways Inc.,US,2015/3,258
US Airways Inc.,US,2015/3,412
US Airways Inc.,US,2015/3,514
US Airways Inc.,US,2015/3,307
US Airways Inc.,US,2015/3,631
US Airways Inc.,US,2015/3,1584
US Airways Inc.,US,2015/3,417
US Airways Inc.,US,2015/3,526
US Airways Inc.,US,2015/3,817
US Airways Inc.,US,2015/3,638
US Airways Inc.,US,2015/3,430
US Airways Inc.,US,2015/3,254
US Airways Inc.,US,2015/3,346
US Airways Inc.,US,2015/3,499
US Airways Inc.,US,2015/3,1789
US Airways Inc.,US,2015/3,367
US Airways Inc.,US,2015/3,161
US Airways Inc.,US,2015/3,605
US Airways Inc.,US,2015/3,219
US Airways Inc.,US,2015/3,242
US Airways Inc.,US,2015/3,360
US Airways Inc.,US,2015/3,292
Virgin America,VX,2015/3,1379
Virgin America,VX,2015/3,102
Virgin America,VX,2015/3,1049
Virgin America,VX,2015/3,339
Virgin America,VX,2015/3,342
Virgin America,VX,2015/3,115
Virgin America,VX,2015/3,31
Virgin America,VX,2015/3,166
Virgin America,VX,2015/3,138
Virgin America,VX,2015/3,114
Virgin America,VX,2015/3,170
Virgin America,VX,2015/3,128
Virgin America,VX,2015/3,31
Virgin America,VX,2015/3,111
Virgin America,VX,2015/3,196
Southwest Airlines Co.,WN,2015/3,509
Southwest Airlines Co.,WN,2015/3,1935
Southwest Airlines Co.,WN,2015/3,212
Southwest Airlines Co.,WN,2015/3,6379
Southwest Airlines Co.,WN,2015/3,3350
Southwest Airlines Co.,WN,2015/3,938
Southwest Airlines Co.,WN,2015/3,4083
Southwest Airlines Co.,WN,2015/3,884
Southwest Airlines Co.,WN,2015/3,804
Southwest Airlines Co.,WN,2015/3,5347
Southwest Airlines Co.,WN,2015/3,3672
Southwest Airlines Co.,WN,2015/3,796
Southwest Airlines Co.,WN,2015/3,5888
Southwest Airlines Co.,WN,2015/3,153
Southwest Airlines Co.,WN,2015/3,1340
Southwest Airlines Co.,WN,2015/3,5121
Southwest Airlines Co.,WN,2015/3,586
Southwest Airlines Co.,WN,2015/3,6965
Southwest Airlines Co.,WN,2015/3,670
Southwest Airlines Co.,WN,2015/3,2918
Southwest Airlines Co.,WN,2015/3,849
Southwest Airlines Co.,WN,2015/3,1338
Southwest Airlines Co.,WN,2015/3,830
Southwest Airlines Co.,WN,2015/3,2901
American Airlines Inc.,AA,2015/4,1337
American Airlines Inc.,AA,2015/4,2683
American Airlines Inc.,AA,2015/4,12103
American Airlines Inc.,AA,2015/4,871
American Airlines Inc.,AA,2015/4,469
American Airlines Inc.,AA,2015/4,792
American Airlines Inc.,AA,2015/4,918
American Airlines Inc.,AA,2015/4,4584
American Airlines Inc.,AA,2015/4,458
American Airlines Inc.,AA,2015/4,4343
